arrival_demand,average_delay_seconds,average_travel_time,exit_lane_capacity,mean_vehicle_distance,overflow_count,overflow_duration_seconds,phase_switch_timing_error_seconds,queue_length,safety_violation_rate,speed_kmh,stop_frequency,throughput,environment,intersection_id,city,city_label,topology,lane_profile,risk_level,day_index,time_window
445.9694,52.2604,70.8133,1416.377,161.1477,582.1128,573.7848,0.4338,260.7802,0.232,21.7043,0.3401,449.0142,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,1,evening
455.8775,49.0446,70.8133,1428.4049,161.1477,576.2444,577.1363,0.4867,259.1136,0.2327,22.3472,0.3261,448.9649,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,2,am_peak
454.1175,52.1081,70.8133,1410.739,161.1477,570.2385,571.4993,0.5318,260.7098,0.2331,21.5944,0.3395,443.8811,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,2,midday
456.3808,53.2407,70.8133,1474.3069,161.1477,569.8712,581.051,0.4864,282.3222,0.2322,21.4266,0.3354,460.0738,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,2,pm_peak
446.7236,52.6822,70.8133,1433.417,161.1477,572.0764,577.3309,0.4222,264.7513,0.2317,21.7905,0.3367,449.9216,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,2,evening
457.167,99.683,70.8133,1441.8202,161.1477,569.6704,574.6053,0.4293,466.1929,0.2329,19.1291,0.5427,447.4831,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,3,am_peak
449.8596,52.3081,70.8133,1418.8219,161.1477,578.9103,572.2416,0.5258,260.5451,0.2322,21.511,0.3398,452.1148,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,3,midday
465.1832,54.0429,70.8133,1466.288,161.1477,567.9162,575.4585,0.4492,290.7561,0.2348,21.6918,0.3437,454.4167,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,3,pm_peak
454.8451,52.6516,70.8133,1434.8503,161.1477,569.8891,572.018,0.4959,263.9104,0.2361,21.6903,0.3338,443.7546,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,3,evening
454.2956,52.3641,70.8133,1408.4232,161.1477,580.8692,577.5083,0.4291,262.9159,0.2323,21.757,0.3385,446.8782,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,4,am_peak
445.1737,52.6936,70.8133,1419.3361,161.1477,570.7511,580.1418,0.4923,262.4361,0.2335,21.3882,0.3356,451.9339,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,4,midday
469.7008,54.0319,71.1498,1489.252,161.5993,567.8532,563.2499,0.5119,285.2167,0.2363,21.4099,0.3532,465.9648,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,4,pm_peak
449.7955,53.1622,70.8133,1418.8916,161.1477,575.6929,575.9587,0.471,263.5466,0.2351,21.5584,0.3399,451.1408,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,4,evening
452.6987,52.9994,70.8133,1420.9974,161.1477,575.6355,581.3858,0.4416,266.1515,0.2371,21.5084,0.3349,447.4822,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,5,am_peak
452.8622,52.6675,70.8133,1427.744,161.1477,576.0999,571.1377,0.4581,265.3255,0.2333,21.5363,0.3357,444.1395,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,5,midday
450.9628,49.6689,70.8133,1434.2289,161.1477,580.1042,573.947,0.4557,263.2783,0.2333,22.2557,0.3227,449.8405,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,5,pm_peak
451.3338,52.7397,70.8133,1406.3047,161.1477,582.2486,571.7143,0.4546,261.6238,0.2355,21.6861,0.3339,445.3349,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,5,evening
446.5147,54.9725,70.8133,1414.2206,161.1477,570.5044,572.6127,0.5061,282.8986,0.2368,21.2532,0.3471,451.7912,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,6,am_peak
450.5141,53.0302,70.8133,1414.9301,161.1477,575.7256,582.5585,0.4383,266.4813,0.2324,21.6021,0.3368,443.2137,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,6,midday
459.4051,52.0904,70.8133,1468.7111,161.1477,580.4465,567.7339,0.4473,277.4966,0.2336,21.7486,0.3355,452.368,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,6,pm_peak
451.4186,52.2427,70.8133,1414.5361,161.1477,571.646,573.4976,0.5029,264.5927,0.2322,21.6446,0.3347,449.4991,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,6,evening
452.3383,59.1811,70.8133,1440.6004,161.1477,570.4151,567.9597,0.4672,288.5844,0.2354,20.836,0.3654,451.4177,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,7,am_peak
452.1798,52.5991,70.8133,1412.8095,161.1477,572.6501,578.691,0.4487,264.0432,0.2335,21.5883,0.3346,445.3232,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,7,midday
464.5152,54.2371,71.3075,1466.1548,160.6292,583.3729,585.9852,0.48,284.1598,0.2361,21.4666,0.3446,465.279,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,7,pm_peak
454.13,53.1006,70.8133,1421.737,161.1477,578.0628,571.9552,0.5313,262.4435,0.2347,21.6135,0.3342,444.8033,cityflow_calibrated,city3_i13,city_3,City 3,3way,severe_imbalance,high,7,evening
907.326,132.3399,110.9078,2718.3789,192.7061,615.5581,620.1531,0.5053,956.05,0.2335,12.8204,1.5011,859.527,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,1,am_peak
891.356,130.472,110.9078,2730.8559,192.7061,610.3386,615.1883,0.4548,961.3785,0.2349,12.8937,1.508,854.3953,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,1,midday
900.0998,132.3525,110.9078,2717.6742,192.7061,622.7291,623.1607,0.4628,964.124,0.2372,13.0096,1.5181,848.5939,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,1,pm_peak
906.2564,132.3328,110.9078,2736.4275,192.7061,616.3842,610.7659,0.4865,966.9356,0.2324,12.9963,1.4998,865.8666,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,1,evening
895.4102,131.2834,110.9078,2753.7419,192.7061,611.8017,612.2977,0.4971,963.5595,0.2351,13.1112,1.5222,861.1005,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,2,am_peak
905.3456,130.2501,110.9078,2726.6308,192.7061,619.2445,611.2129,0.4131,971.4124,0.2333,12.8758,1.515,858.1435,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,2,midday
909.4349,130.6173,110.9078,2774.0055,192.7061,617.0331,624.3751,0.4361,967.435,0.2332,13.0046,1.5269,848.9206,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,2,pm_peak
902.6598,130.2682,110.9078,2716.8121,192.7061,623.9976,622.8371,0.435,969.572,0.2329,12.9623,1.502,847.7613,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,2,evening
907.8268,132.4796,110.9078,2752.2425,192.7061,613.6864,611.9353,0.4603,965.5503,0.2364,12.898,1.5163,855.9152,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,3,am_peak
889.2704,131.8129,110.9078,2745.676,192.7061,619.5984,616.789,0.4291,952.9028,0.2362,13.1188,1.5038,864.704,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,3,midday
903.7284,129.8817,110.9078,2737.2238,192.7061,622.0309,611.1412,0.4453,962.9011,0.234,12.8416,1.5185,862.6485,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,3,pm_peak
889.8833,130.5423,110.9078,2734.5581,192.7061,612.4796,623.0611,0.482,959.3558,0.2336,12.9951,1.5326,857.6366,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,3,evening
893.8682,132.7029,110.9078,2758.6167,192.7061,623.98,618.1903,0.4256,955.4819,0.235,12.9448,1.5267,866.6163,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,4,am_peak
904.6407,131.9414,110.9078,2721.7744,192.7061,611.9995,615.686,0.3996,963.2478,0.2353,13.0106,1.5276,867.3609,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,4,midday
904.7811,131.4064,110.9078,2738.4909,192.7061,622.0459,619.6391,0.4262,953.5164,0.2357,12.8164,1.5274,851.7911,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,4,pm_peak
899.827,131.89,110.9078,2768.4695,192.7061,623.7994,614.6739,0.5064,953.9327,0.236,13.0538,1.5027,856.3394,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,4,evening
894.2711,129.7763,110.9078,2727.3131,192.7061,622.7027,610.2281,0.4303,970.8514,0.2357,13.0458,1.5036,855.4464,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,5,am_peak
905.1882,130.5015,110.9078,2767.3687,192.7061,610.0391,615.3705,0.4037,959.4989,0.2359,13.0213,1.4971,861.1625,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,5,midday
897.8565,132.4025,110.9078,2716.7588,192.7061,620.5159,617.0938,0.4409,954.6745,0.2319,12.8446,1.5049,854.6986,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,5,pm_peak
906.6319,132.0578,110.9078,2725.131,192.7061,618.9942,613.4234,0.4307,961.8237,0.2367,12.8812,1.5095,866.2725,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,5,evening
902.2604,131.9647,110.9078,2760.5057,192.7061,622.6536,624.017,0.4687,972.1168,0.2318,13.059,1.5151,862.0428,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,6,am_peak
895.4075,130.5427,110.9078,2747.3109,192.7061,617.3683,621.5111,0.4969,974.0653,0.2349,13.0494,1.5333,867.282,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,6,midday
903.6804,130.284,110.9078,2755.747,192.7061,618.0375,615.8046,0.4505,970.6364,0.2324,12.9452,1.5,850.298,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,6,pm_peak
909.5541,131.3759,110.9078,2732.1522,192.7061,617.5238,624.0138,0.5029,951.8123,0.2357,12.8491,1.5114,858.504,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,6,evening
890.9847,132.099,110.9078,2750.9623,192.7061,614.5172,616.8036,0.4848,969.3127,0.2343,13.0551,1.5047,849.0502,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,7,am_peak
908.7772,132.3845,110.9078,2732.0077,192.7061,618.4433,622.3155,0.4399,954.6516,0.236,12.9054,1.527,848.6378,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,7,midday
902.4189,131.4135,110.9078,2772.4919,192.7061,614.2988,620.6223,0.4425,973.9841,0.2362,12.9428,1.515,858.1247,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,7,pm_peak
906.4139,131.1097,110.9078,2765.7554,192.7061,613.4477,618.1012,0.3882,964.0554,0.2353,12.8316,1.5264,863.7073,cityflow_calibrated,city3_i14,city_3,City 3,4way,balanced,medium,7,evening
449.9029,12.2888,69.9644,1432.9498,160.9619,45.283,45.017,0.4887,114.0605,0.2339,35.2568,0.1557,443.2454,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,1,am_peak
453.7324,12.302,69.9644,1423.3269,160.9619,45.5278,45.6832,0.4333,114.8442,0.2317,35.4239,0.1569,444.1794,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,1,midday
454.7656,12.5454,69.9644,1415.668,160.9619,45.1969,45.0941,0.4433,114.9047,0.2331,35.2513,0.1555,446.8467,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,1,pm_peak
447.9922,12.5255,69.9644,1414.8878,160.9619,45.0438,45.7233,0.4291,114.532,0.235,35.3649,0.1565,450.5507,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,1,evening
448.6886,12.4301,69.9644,1423.6585,160.9619,44.8831,45.6193,0.4598,114.9687,0.2344,34.8147,0.1553,443.3329,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,2,am_peak
450.794,12.3398,69.9644,1408.9436,160.9619,45.2758,45.1582,0.5305,114.123,0.2328,35.5935,0.1552,448.2783,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,2,midday
451.9531,12.3107,69.9644,1430.363,160.9619,44.9839,45.4374,0.4405,113.8261,0.2367,35.1718,0.1541,448.8139,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,2,pm_peak
451.0592,12.3291,69.9644,1413.1143,160.9619,45.3216,44.8981,0.5024,113.9241,0.2348,35.5047,0.157,451.6386,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,2,evening
453.2679,12.4607,69.9644,1416.6185,160.9619,45.8379,45.0176,0.4293,115.7037,0.2347,35.1046,0.1547,443.0783,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,3,am_peak
451.4,12.4971,69.9644,1407.8365,160.9619,45.082,45.1867,0.4635,113.2176,0.2318,34.9798,0.1547,445.0251,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,3,midday
445.5911,12.3119,69.9644,1403.6937,160.9619,44.8815,45.1555,0.5115,114.5124,0.2325,35.1157,0.1568,443.4363,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,3,pm_peak
449.171,12.2796,69.9644,1419.6841,160.9619,45.1196,45.6496,0.4507,114.1517,0.2368,35.5275,0.1535,443.1213,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,3,evening
448.3261,12.4556,69.9644,1403.3851,160.9619,45.5719,45.1572,0.4246,114.7957,0.2318,35.2447,0.1567,447.4206,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,4,am_peak
448.5066,12.4915,69.9644,1406.1656,160.9619,45.385,45.568,0.4717,113.4498,0.232,35.5329,0.1563,443.4899,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,4,midday
446.6135,12.2892,69.9644,1424.6122,160.9619,45.0053,44.8667,0.4156,114.4823,0.2371,35.167,0.1559,444.0742,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,4,pm_peak
449.227,12.2813,69.9644,1436.4135,160.9619,45.3103,45.5943,0.4859,115.7157,0.2352,34.8603,0.1535,442.9516,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,4,evening
452.5944,12.5332,69.9644,1424.7527,160.9619,45.5139,45.5336,0.4999,114.7639,0.2345,35.6153,0.1564,446.1936,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,5,am_peak
450.0618,12.4266,69.9644,1429.4512,160.9619,45.3558,45.8563,0.4295,114.1572,0.233,35.6078,0.1568,446.8098,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,5,midday
445.9192,12.3072,69.9644,1429.8757,160.9619,45.3507,45.4539,0.4411,113.1925,0.2322,35.6367,0.1555,442.9144,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,5,pm_peak
454.0244,12.3612,69.9644,1418.1387,160.9619,44.9643,45.2215,0.4382,114.1298,0.2359,35.3199,0.1545,445.3742,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,5,evening
445.9936,12.292,69.9644,1436.4233,160.9619,44.9607,45.7817,0.5276,113.8136,0.2336,35.2694,0.1555,444.5118,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,6,am_peak
447.4395,12.3665,69.9644,1421.5069,160.9619,45.5847,45.2975,0.4906,113.9409,0.2355,34.8765,0.1552,444.4364,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,6,midday
445.2752,12.5594,69.9644,1432.6413,160.9619,45.1932,45.0855,0.4876,113.3073,0.2322,35.0595,0.1553,449.8216,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,6,pm_peak
446.8487,12.4926,69.9644,1413.9672,160.9619,44.9471,45.7133,0.5296,113.7137,0.2365,34.9061,0.1551,444.1224,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,6,evening
445.0396,12.4077,69.9644,1410.6657,160.9619,45.14,45.0664,0.4701,115.329,0.2346,35.1226,0.1565,445.0354,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,7,am_peak
453.4319,12.374,69.9644,1409.7368,160.9619,45.3854,45.0878,0.4586,113.4448,0.2359,35.2813,0.1572,444.5545,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,7,midday
448.3189,12.531,69.9644,1433.5951,160.9619,44.8473,45.3991,0.5233,114.6471,0.2351,34.9926,0.1539,451.6707,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,7,pm_peak
453.1286,12.3919,69.9644,1429.6134,160.9619,45.6871,45.1368,0.4348,115.7493,0.2361,34.8194,0.1553,449.9319,cityflow_calibrated,city3_i15,city_3,City 3,3way,balanced,low,7,evening
891.8496,158.4095,123.7122,2463.901,189.1705,620.6668,610.2641,0.3924,990.0943,0.2335,11.4541,1.8947,788.6434,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,1,am_peak
903.9173,157.6938,123.7122,2483.0268,189.1705,612.358,617.5928,0.4804,1000.2007,0.2368,11.7045,1.8914,794.9162,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,1,midday
889.4854,156.8832,123.7122,2497.9919,189.1705,620.7678,614.3041,0.3872,992.7365,0.2343,11.6545,1.8757,782.7164,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,1,pm_peak
891.5297,156.3201,123.7122,2468.0683,189.1705,620.7512,614.5954,0.3932,986.6981,0.2335,11.671,1.8751,780.2716,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,1,evening
902.0298,158.1042,123.7122,2478.6362,189.1705,624.2316,611.6245,0.4053,993.4231,0.2351,11.6553,1.91,783.0582,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,2,am_peak
895.2318,155.5417,123.7122,2505.6283,189.1705,620.1725,610.1108,0.4751,984.1912,0.2347,11.5721,1.8762,789.9991,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,2,midday
904.5222,157.1398,123.7122,2463.2896,189.1705,617.1725,610.375,0.4796,981.9875,0.2324,11.5382,1.9067,777.7198,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,2,pm_peak
889.2765,158.3018,123.7122,2504.1566,189.1705,612.4242,624.0199,0.4111,989.3402,0.236,11.7015,1.9094,795.8761,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,2,evening
890.0458,159.1279,123.7122,2482.6792,189.1705,619.5648,620.6419,0.4575,984.5887,0.2357,11.6778,1.9059,786.3748,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,3,am_peak
906.632,157.1611,123.7122,2508.3116,189.1705,616.548,615.09,0.4966,993.7869,0.2342,11.6301,1.9091,784.3192,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,3,midday
890.1951,156.7693,123.7122,2501.2033,189.1705,611.6843,617.6235,0.4969,1001.1956,0.2365,11.4529,1.8995,780.9339,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,3,pm_peak
900.6582,157.9089,123.7122,2506.1944,189.1705,619.9376,623.579,0.4772,992.4152,0.2339,11.622,1.8748,783.1605,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,3,evening
892.4015,158.6634,123.7122,2478.6113,189.1705,612.2331,620.2765,0.454,987.07,0.237,11.6971,1.889,781.9118,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,4,am_peak
896.2795,156.5723,123.7122,2500.4796,189.1705,610.6402,622.1621,0.4228,988.7787,0.2355,11.4983,1.9088,794.0129,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,4,midday
905.2587,155.7962,123.7122,2488.4573,189.1705,610.8817,614.6049,0.5009,1000.7351,0.2353,11.466,1.913,790.4042,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,4,pm_peak
906.3189,156.8757,123.7122,2507.2239,189.1705,617.6105,611.7283,0.4609,997.0718,0.2316,11.6767,1.8919,783.8747,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,4,evening
899.2131,158.1466,123.7122,2508.1132,189.1705,610.839,609.6718,0.4466,982.3552,0.236,11.5936,1.9118,784.5984,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,5,am_peak
907.3328,157.368,123.7122,2478.8105,189.1705,617.4082,609.672,0.4391,981.1592,0.2317,11.565,1.8986,786.2587,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,5,midday
891.6371,158.308,123.7122,2506.1731,189.1705,620.1556,610.13,0.4575,985.9236,0.2341,11.5218,1.8919,780.3488,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,5,pm_peak
889.4507,157.595,123.7122,2470.3079,189.1705,612.443,615.8491,0.4603,999.7411,0.2369,11.656,1.9151,777.7179,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,5,evening
903.8894,156.8707,123.7122,2470.9206,189.1705,610.8253,617.7963,0.4177,997.6021,0.2319,11.6478,1.8946,795.8573,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,6,am_peak
897.14,158.3394,123.7122,2481.2505,189.1705,622.4783,614.6928,0.4773,992.1503,0.2361,11.5947,1.9104,778.4119,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,6,midday
899.9504,157.8868,123.7122,2460.2549,189.1705,614.0382,614.9227,0.3894,986.9121,0.2327,11.6579,1.8894,788.1713,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,6,pm_peak
898.0179,158.8465,123.7122,2473.5469,189.1705,623.3496,612.4091,0.4102,983.968,0.2322,11.7114,1.9,779.7994,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,6,evening
905.5986,157.9895,123.7122,2470.262,189.1705,622.7376,615.5769,0.4133,985.7495,0.2318,11.6707,1.8845,788.3671,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,7,am_peak
903.8511,158.2333,123.7122,2489.1827,189.1705,615.7294,621.9986,0.4138,982.8433,0.2342,11.6307,1.9158,781.2545,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,7,midday
899.649,156.6153,123.7122,2491.6272,189.1705,611.4334,610.9967,0.4801,989.8266,0.236,11.6396,1.8933,785.3295,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,7,pm_peak
895.3452,157.8607,123.7122,2472.5131,189.1705,613.1949,621.6528,0.4229,1003.2742,0.2353,11.5667,1.8947,796.2789,cityflow_calibrated,city3_i16,city_3,City 3,4way,mild_imbalance,medium,7,evening
899.7079,201.6265,129.5589,2352.0264,184.492,624.8866,619.6475,0.4617,1175.2817,0.2351,10.7162,2.2263,745.4036,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,1,am_peak
896.106,204.4408,129.5589,2369.148,184.492,616.5663,611.4569,0.45,1148.8083,0.2363,10.6599,2.2335,750.9047,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,1,midday
910.4818,204.462,129.5589,2328.4807,184.492,623.167,625.4833,0.4206,1161.3754,0.2335,10.7709,2.2299,759.3006,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,1,pm_peak
898.7705,203.9336,129.5589,2372.1684,184.492,624.8416,623.9767,0.4362,1174.2926,0.235,10.7626,2.1912,751.3421,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,1,evening
889.6385,202.2385,129.5589,2323.8362,184.492,621.5949,614.0016,0.4652,1169.9552,0.2328,10.6892,2.2181,746.5108,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,2,am_peak
904.4415,205.2681,129.5589,2338.315,184.492,625.5028,611.1368,0.4075,1169.2617,0.2372,10.6777,2.2236,753.8953,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,2,midday
900.6147,202.8946,129.5589,2338.7038,184.492,612.1844,612.0206,0.4757,1154.9875,0.237,10.7035,2.2046,746.611,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,2,pm_peak
892.1827,205.4125,129.5589,2377.686,184.492,618.9307,615.2166,0.3992,1168.718,0.2317,10.7903,2.204,748.8614,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,2,evening
890.9813,202.5978,129.5589,2334.9391,184.492,623.0577,618.2917,0.3999,1149.5494,0.2329,10.7127,2.2276,759.7848,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,3,am_peak
894.3822,205.5258,129.5589,2333.0413,184.492,611.061,613.2163,0.4395,1168.2802,0.234,10.6969,2.2322,756.2969,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,3,midday
908.6115,201.141,129.5589,2321.7264,184.492,619.6269,618.9541,0.4864,1152.8361,0.2341,10.8515,2.24,752.153,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,3,pm_peak
906.8151,202.6496,129.5589,2323.1301,184.492,615.0025,612.372,0.4764,1153.8572,0.2322,10.6401,2.2136,758.8153,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,3,evening
895.4499,201.6365,129.5589,2364.2745,184.492,612.6198,615.5377,0.4488,1169.1089,0.2343,10.6734,2.218,749.9309,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,4,am_peak
905.1496,203.5594,129.5589,2348.8702,184.492,617.2124,612.2156,0.4531,1155.2203,0.236,10.7249,2.1922,754.3342,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,4,midday
894.0932,202.9449,129.5589,2326.5422,184.492,624.2249,625.043,0.4996,1160.2137,0.2341,10.6513,2.2062,746.174,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,4,pm_peak
910.4212,201.035,129.5589,2331.7073,184.492,618.9044,615.1916,0.4167,1150.081,0.2333,10.6462,2.2167,751.7882,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,4,evening
900.947,204.0636,129.5589,2339.4719,184.492,617.2239,623.2309,0.4598,1159.7131,0.2335,10.8766,2.2057,745.4778,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,5,am_peak
898.3198,201.0119,129.5589,2348.8036,184.492,623.9574,614.2644,0.5001,1169.3988,0.2364,10.6474,2.2231,760.7675,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,5,midday
896.1621,204.7678,129.5589,2333.7355,184.492,616.1274,617.837,0.4905,1164.7161,0.2337,10.7742,2.2293,748.8953,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,5,pm_peak
895.3673,202.7911,129.5589,2367.6623,184.492,619.4908,618.6577,0.4804,1161.4669,0.2351,10.6195,2.2367,751.2691,cityflow_calibrated,city3_i17,city_3,City 3,4way,severe_imbalance,high,5,evening
